source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
Who was the first president to have a Christmas tree at the White House?,Qui était le premier président américain à avoir un arbre de Noël à la Maison Blanche ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O']","['Who', 'was', 'the', 'first', 'president', 'to', 'have', 'a', 'Christmas', 'tree', 'at', 'the', 'White', 'House', '?']","['Qui', 'était', 'le', 'premier', 'président', 'américain', 'à', 'avoir', 'un', 'arbre', 'de', 'Noël', 'à', 'la', 'Maison', 'Blanche', '?']"
When was the modern Chinese government formed?,Quand le gouvernement de la Chine moderne a-t-il été formé ?,en,fr,"['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['When', 'was', 'the', 'modern', 'Chinese', 'government', 'formed', '?']","['Quand', 'le', 'gouvernement', 'de', 'la', 'Chine', 'moderne', 'a', '-', 't', '-', 'il', 'été', 'formé', '?']"
"Ancient Mesopotamia was famously located by two rivers, which of the following was one of them?",L’ancienne Mésopotamie était connue pour être située le long de deux rivières. Laquelle des suivantes était l’une d’entre elles ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Ancient', 'Mesopotamia', 'was', 'famously', 'located', 'by', 'two', 'rivers', ',', 'which', 'of', 'the', 'following', 'was', 'one', 'of', 'them', '?']","['L', '’', 'ancienne', 'Mésopotamie', 'était', 'connue', 'pour', 'être', 'située', 'le', 'long', 'de', 'deux', 'rivières.', 'Laquelle', 'des', 'suivantes', 'était', 'l', '’', 'une', 'd', '’', 'entre', 'elles', '?']"
Which Chinese dynasty is known as the Golden Age for Poetry?,Quelle dynastie chinoise est connue comme l’âge d’or de la poésie ?,en,fr,"['O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'Chinese', 'dynasty', 'is', 'known', 'as', 'the', 'Golden', 'Age', 'for', 'Poetry', '?']","['Quelle', 'dynastie', 'chinoise', 'est', 'connue', 'comme', 'l', '’', 'âge', 'd', '’', 'or', 'de', 'la', 'poésie', '?']"
How long did King Tut rule Egypt?,Combien d’années le Roi Tut a-t-il régné en Égypte ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'long', 'did', 'King', 'Tut', 'rule', 'Egypt', '?']","['Combien', 'd', '’', 'années', 'le', 'Roi', 'Tut', 'a', '-', 't', '-', 'il', 'régné', 'en', 'Égypte', '?']"
Who was the last leader of the Inca civilization?,Qui fut le dernier dirigeant de la civilisation inca ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O']","['Who', 'was', 'the', 'last', 'leader', 'of', 'the', 'Inca', 'civilization', '?']","['Qui', 'fut', 'le', 'dernier', 'dirigeant', 'de', 'la', 'civilisation', 'inca', '?']"
Who was the first emperor of Japan?,Qui était le premier empereur du Japon ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'emperor', 'of', 'Japan', '?']","['Qui', 'était', 'le', 'premier', 'empereur', 'du', 'Japon', '?']"
What dynasty was Cleopatra apart of?,À quelle dynastie appartenait Cléopâtre ?,en,fr,"['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","['What', 'dynasty', 'was', 'Cleopatra', 'apart', 'of', '?']","['À', 'quelle', 'dynastie', 'appartenait', 'Cléopâtre', '?']"
What was the main sea of Ancient Greece?,Quelle était la principale mer de la Grèce antique ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'was', 'the', 'main', 'sea', 'of', 'Ancient', 'Greece', '?']","['Quelle', 'était', 'la', 'principale', 'mer', 'de', 'la', 'Grèce', 'antique', '?']"
Who was the 9th Aztec emperor of Mexico?,Qui fut le neuvième empereur aztèque du Mexique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'B-NORP', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', '9th', 'Aztec', 'emperor', 'of', 'Mexico', '?']","['Qui', 'fut', 'le', 'neuvième', 'empereur', 'aztèque', 'du', 'Mexique', '?']"
What notable achievement did the ancient Egyptians create?,Quelles sont les réalisations remarquables des Égyptiens de l’Antiquité ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O']","['What', 'notable', 'achievement', 'did', 'the', 'ancient', 'Egyptians', 'create', '?']","['Quelles', 'sont', 'les', 'réalisations', 'remarquables', 'des', 'Égyptiens', 'de', 'l', '’', 'Antiquité', '?']"
Who united Greece?,Qui a unifié la Grèce ?,en,fr,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'united', 'Greece', '?']","['Qui', 'a', 'unifié', 'la', 'Grèce', '?']"
What continent was the ancient Egypt civilization located on?,Sur quel continent la civilisation de l’Égypte antique était-elle située ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'continent', 'was', 'the', 'ancient', 'Egypt', 'civilization', 'located', 'on', '?']","['Sur', 'quel', 'continent', 'la', 'civilisation', 'de', 'l', '’', 'Égypte', 'antique', 'était', '-', 'elle', 'située', '?']"
What ancient civilization was the first to use democracy?,Quelle civilisation antique a été la première à utiliser la démocratie ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O']","['What', 'ancient', 'civilization', 'was', 'the', 'first', 'to', 'use', 'democracy', '?']","['Quelle', 'civilisation', 'antique', 'a', 'été', 'la', 'première', 'à', 'utiliser', 'la', 'démocratie', '?']"
When did the Sumerian Empire end?,De quand date la fin de l’Empire sumérien ?,en,fr,"['O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['When', 'did', 'the', 'Sumerian', 'Empire', 'end', '?']","['De', 'quand', 'date', 'la', 'fin', 'de', 'l', '’', 'Empire', 'sumérien', '?']"
Who was president of the US during the Civil War?,Qui était Président des États-Unis pendant la Guerre de Sécession ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Who', 'was', 'president', 'of', 'the', 'US', 'during', 'the', 'Civil', 'War', '?']","['Qui', 'était', 'Président', 'des', 'États', '-', 'Unis', 'pendant', 'la', 'Guerre', 'de', 'Sécession', '?']"
Who was president during the Civil War?,Qui était Président pendant la Guerre de Sécession ?,en,fr,"['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Who', 'was', 'president', 'during', 'the', 'Civil', 'War', '?']","['Qui', 'était', 'Président', 'pendant', 'la', 'Guerre', 'de', 'Sécession', '?']"
What year was Julius Caesar born?,En quelle année est né Jules César ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'year', 'was', 'Julius', 'Caesar', 'born', '?']","['En', 'quelle', 'année', 'est', 'né', 'Jules', 'César', '?']"
What year did the Mongol Empire begin?,En quelle année a débuté l’Empire mongol ?,en,fr,"['O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'year', 'did', 'the', 'Mongol', 'Empire', 'begin', '?']","['En', 'quelle', 'année', 'a', 'débuté', 'l', '’', 'Empire', 'mongol', '?']"
Who was granted the patent for the invention of the telephone?,A qui a-t-on attribué le brevet pour l’invention du téléphone ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'granted', 'the', 'patent', 'for', 'the', 'invention', 'of', 'the', 'telephone', '?']","['A', 'qui', 'a', '-', 't', '-', 'on', 'attribué', 'le', 'brevet', 'pour', 'l', '’', 'invention', 'du', 'téléphone', '?']"
When did WW II start?,Quand a commencé la Seconde Guerre Mondiale ?,en,fr,"['O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O']","['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['When', 'did', 'WW', 'II', 'start', '?']","['Quand', 'a', 'commencé', 'la', 'Seconde', 'Guerre', 'Mondiale', '?']"
Who was the last ruler of Egypt?,Qui était le dernier dirigeant de l’Égypte ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'last', 'ruler', 'of', 'Egypt', '?']","['Qui', 'était', 'le', 'dernier', 'dirigeant', 'de', 'l', '’', 'Égypte', '?']"
In what country was the Inca civilization located?,Dans quel pays se trouvait la civilisation inca ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'what', 'country', 'was', 'the', 'Inca', 'civilization', 'located', '?']","['Dans', 'quel', 'pays', 'se', 'trouvait', 'la', 'civilisation', 'inca', '?']"
"Highly respected and loved, what animal had considerable importance in ancient Egypt?","Hautement respecté et adoré, quel animal avait une importance considérable dans l’Égypte antique ?",en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Highly', 'respected', 'and', 'loved', ',', 'what', 'animal', 'had', 'considerable', 'importance', 'in', 'ancient', 'Egypt', '?']","['Hautement', 'respecté', 'et', 'adoré', ',', 'quel', 'animal', 'avait', 'une', 'importance', 'considérable', 'dans', 'l', '’', 'Égypte', 'antique', '?']"
Who was president during World War One?,Qui était Président pendant la Première Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Who', 'was', 'president', 'during', 'World', 'War', 'One', '?']","['Qui', 'était', 'Président', 'pendant', 'la', 'Première', 'Guerre', 'mondiale', '?']"
What was the first capital of ancient Egypt?,Quelle était la première capitale de l’Égypte antique ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'was', 'the', 'first', 'capital', 'of', 'ancient', 'Egypt', '?']","['Quelle', 'était', 'la', 'première', 'capitale', 'de', 'l', '’', 'Égypte', 'antique', '?']"
Who is the 3rd president of the United States?,Qui est le troisième Président des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'is', 'the', '3rd', 'president', 'of', 'the', 'United', 'States', '?']","['Qui', 'est', 'le', 'troisième', 'Président', 'des', 'États', '-', 'Unis', '?']"
What year did WW I end?,En quelle année s’est achevée la Première Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['What', 'year', 'did', 'WW', 'I', 'end', '?']","['En', 'quelle', 'année', 's', '’', 'est', 'achevée', 'la', 'Première', 'Guerre', 'mondiale', '?']"
When did the Saxons invade England?,Quand les Saxons ont-ils envahi l’Angleterre ?,en,fr,"['O', 'O', 'O', 'B-NORP', 'O', 'B-GPE', 'O']","['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['When', 'did', 'the', 'Saxons', 'invade', 'England', '?']","['Quand', 'les', 'Saxons', 'ont', '-', 'ils', 'envahi', 'l', '’', 'Angleterre', '?']"
How old was Cleopatra when she died?,Quel âge avait Cléopâtre à sa mort ?,en,fr,"['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'old', 'was', 'Cleopatra', 'when', 'she', 'died', '?']","['Quel', 'âge', 'avait', 'Cléopâtre', 'à', 'sa', 'mort', '?']"
Which international organization was established as a result of World War II?,Quelle organisation internationale a été mise en place suite à la Seconde Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Which', 'international', 'organization', 'was', 'established', 'as', 'a', 'result', 'of', 'World', 'War', 'II', '?']","['Quelle', 'organisation', 'internationale', 'a', 'été', 'mise', 'en', 'place', 'suite', 'à', 'la', 'Seconde', 'Guerre', 'mondiale', '?']"
Who built Petra?,Qui a construit Pétra ?,en,fr,"['O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-FAC', 'O']","['Who', 'built', 'Petra', '?']","['Qui', 'a', 'construit', 'Pétra', '?']"
How many days were in the Mayan's religious calendar?,Combien de jours figuraient dans le calendrier maya ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'many', 'days', 'were', 'in', 'the', ""Mayan's"", 'religious', 'calendar', '?']","['Combien', 'de', 'jours', 'figuraient', 'dans', 'le', 'calendrier', 'maya', '?']"
Who was the second emperor of China?,Qui était le deuxième Empereur de la Chine ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'second', 'emperor', 'of', 'China', '?']","['Qui', 'était', 'le', 'deuxième', 'Empereur', 'de', 'la', 'Chine', '?']"
In what continent was ancient Egypt located?,Sur quel continent l’Égypte antique se trouvait-elle ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'what', 'continent', 'was', 'ancient', 'Egypt', 'located', '?']","['Sur', 'quel', 'continent', 'l', '’', 'Égypte', 'antique', 'se', 'trouvait', '-', 'elle', '?']"
In what year did the United States enter WW II?,En quelle année les États-Unis sont-ils entrés dans la Seconde Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'B-GPE', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['In', 'what', 'year', 'did', 'the', 'United', 'States', 'enter', 'WW', 'II', '?']","['En', 'quelle', 'année', 'les', 'États', '-', 'Unis', 'sont', '-', 'ils', 'entrés', 'dans', 'la', 'Seconde', 'Guerre', 'mondiale', '?']"
What was the earliest known civilization?,Quelle était la première civilisation connue ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O']","['What', 'was', 'the', 'earliest', 'known', 'civilization', '?']","['Quelle', 'était', 'la', 'première', 'civilisation', 'connue', '?']"
When did the Mycenaean civilization end?,Quand la civilisation mycénienne a-t-elle pris fin ?,en,fr,"['O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['When', 'did', 'the', 'Mycenaean', 'civilization', 'end', '?']","['Quand', 'la', 'civilisation', 'mycénienne', 'a', '-', 't', '-', 'elle', 'pris', 'fin', '?']"
The area where the Aztecs were located is called what today?,Comment appelle-t-on aujourd’hui la zone où se trouvaient les Aztèques ?,en,fr,"['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O']","['The', 'area', 'where', 'the', 'Aztecs', 'were', 'located', 'is', 'called', 'what', 'today', '?']","['Comment', 'appelle', '-', 't', '-', 'on', 'aujourd', '’', 'hui', 'la', 'zone', 'où', 'se', 'trouvaient', 'les', 'Aztèques', '?']"
Which king formed the Church of England?,Quel roi a mis en place l’Église d’Angleterre ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'king', 'formed', 'the', 'Church', 'of', 'England', '?']","['Quel', 'roi', 'a', 'mis', 'en', 'place', 'l', '’', 'Église', 'd', '’', 'Angleterre', '?']"
Who was the first emperor of China?,Qui était le premier Empereur de Chine ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Who', 'was', 'the', 'first', 'emperor', 'of', 'China', '?']","['Qui', 'était', 'le', 'premier', 'Empereur', 'de', 'Chine', '?']"
Who was the longest running Roman emperor?,Qui a été l’empereur romain au règne le plus long ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'longest', 'running', 'Roman', 'emperor', '?']","['Qui', 'a', 'été', 'l', '’', 'empereur', 'romain', 'au', 'règne', 'le', 'plus', 'long', '?']"
Who was the first emperor of Rome?,Qui était le premier Empereur romain ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'emperor', 'of', 'Rome', '?']","['Qui', 'était', 'le', 'premier', 'Empereur', 'romain', '?']"
How long did the One Hundred Year War last?,Combien de temps la Guerre de Cent Ans a-t-elle duré ?,en,fr,"['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O']","['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'long', 'did', 'the', 'One', 'Hundred', 'Year', 'War', 'last', '?']","['Combien', 'de', 'temps', 'la', 'Guerre', 'de', 'Cent', 'Ans', 'a', '-', 't', '-', 'elle', 'duré', '?']"
Who was the emperor of Japan during World War II?,Qui était l’Empereur du Japon pendant la Seconde Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Who', 'was', 'the', 'emperor', 'of', 'Japan', 'during', 'World', 'War', 'II', '?']","['Qui', 'était', 'l', '’', 'Empereur', 'du', 'Japon', 'pendant', 'la', 'Seconde', 'Guerre', 'mondiale', '?']"
Who won the American Civil War?,Qui a remporté la Guerre de Sécession américaine ?,en,fr,"['O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Who', 'won', 'the', 'American', 'Civil', 'War', '?']","['Qui', 'a', 'remporté', 'la', 'Guerre', 'de', 'Sécession', 'américaine', '?']"
Who's the politician who switched from Athens to Sparta in 431 to 404 BC?,Qui est le politicien qui a assuré la transition d’Athènes à Sparte de quatre cent trente-et-un à quatre cent quatre av. J.C. ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-DATE', 'O', 'B-DATE', 'I-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']","[""Who's"", 'the', 'politician', 'who', 'switched', 'from', 'Athens', 'to', 'Sparta', 'in', '431', 'to', '404', 'BC', '?']","['Qui', 'est', 'le', 'politicien', 'qui', 'a', 'assuré', 'la', 'transition', 'd', '’', 'Athènes', 'à', 'Sparte', 'de', 'quatre', 'cent', 'trente', '-', 'et', '-', 'un', 'à', 'quatre', 'cent', 'quatre', 'av.', 'J.C.', '?']"
Who was the Cleopatra's father?,Qui était le père de Cléopâtre ?,en,fr,"['O', 'O', 'O', 'B-PERSON', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', ""Cleopatra's"", 'father', '?']","['Qui', 'était', 'le', 'père', 'de', 'Cléopâtre', '?']"
Who was the first Postmaster General of the United States?,Qui était le premier Postmaster General des États-Unis ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Who', 'was', 'the', 'first', 'Postmaster', 'General', 'of', 'the', 'United', 'States', '?']","['Qui', 'était', 'le', 'premier', 'Postmaster', 'General', 'des', 'États', '-', 'Unis', '?']"
What year did WW I start?,En quelle année a commencé la Première Guerre mondiale ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['What', 'year', 'did', 'WW', 'I', 'start', '?']","['En', 'quelle', 'année', 'a', 'commencé', 'la', 'Première', 'Guerre', 'mondiale', '?']"
Who was the first female pilot to cross the Atlantic Ocean?,Qui était la première femme pilote à traverser l’Océan Atlantique ?,en,fr,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O']","['Who', 'was', 'the', 'first', 'female', 'pilot', 'to', 'cross', 'the', 'Atlantic', 'Ocean', '?']","['Qui', 'était', 'la', 'première', 'femme', 'pilote', 'à', 'traverser', 'l', '’', 'Océan', 'Atlantique', '?']"
Who conquered Egypt in 332 BC?,Qui a conquis l’Égypte en trois cent trente-deux av. J.C. ?,en,fr,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']","['Who', 'conquered', 'Egypt', 'in', '332', 'BC', '?']","['Qui', 'a', 'conquis', 'l', '’', 'Égypte', 'en', 'trois', 'cent', 'trente', '-', 'deux', 'av.', 'J.C.', '?']"
Who published the Theory of Relativity?,Qui a publié la Théorie de la relativité ?,en,fr,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['Who', 'published', 'the', 'Theory', 'of', 'Relativity', '?']","['Qui', 'a', 'publié', 'la', 'Théorie', 'de', 'la', 'relativité', '?']"
When did the Mongolian Empire end?,Quand l’Empire mongol a-t-il pris fin ?,en,fr,"['O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['When', 'did', 'the', 'Mongolian', 'Empire', 'end', '?']","['Quand', 'l', '’', 'Empire', 'mongol', 'a', '-', 't', '-', 'il', 'pris', 'fin', '?']"
Which two cities had nuclear weapons used on them in World War II?,Sur quelles deux villes des armes nucléaires ont-elles été lancées pendant la Seconde Guerre mondiale ?,en,fr,"['O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['Which', 'two', 'cities', 'had', 'nuclear', 'weapons', 'used', 'on', 'them', 'in', 'World', 'War', 'II', '?']","['Sur', 'quelles', 'deux', 'villes', 'des', 'armes', 'nucléaires', 'ont', '-', 'elles', 'été', 'lancées', 'pendant', 'la', 'Seconde', 'Guerre', 'mondiale', '?']"
