source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
"What's the population of Cairo, Egypt according to the UN 2018 population estimates?","Was ist die Bevölkerung von Kairo Ägypten, gemäß der UN Bevölkerungsschätzung des Jahres 2018?",en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'O', 'O', 'B-ORG', 'B-DATE', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'O', 'O', 'O', 'B-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","[""What's"", 'the', 'population', 'of', 'Cairo', ',', 'Egypt', 'according', 'to', 'the', 'UN', '2018', 'population', 'estimates', '?']","['Was', 'ist', 'die', 'Bevölkerung', 'von', 'Kairo', 'Ägypten', ',', 'gemäß', 'der', 'UN', 'Bevölkerungsschätzung', 'des', 'Jahres', '2018', '?']"
In which city is the Statue of Liberty located?,In welcher Stadt befindet sich die Freiheitsstatue?,en,de,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'which', 'city', 'is', 'the', 'Statue', 'of', 'Liberty', 'located', '?']","['In', 'welcher', 'Stadt', 'befindet', 'sich', 'die', 'Freiheitsstatue', '?']"
What is Germany's largest populated city?,Welche ist Deutschlands Stadt mit der größten Bevölkerung?,en,de,"['O', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', ""Germany's"", 'largest', 'populated', 'city', '?']","['Welche', 'ist', 'Deutschlands', 'Stadt', 'mit', 'der', 'größten', 'Bevölkerung', '?']"
What city created pee-proof walls to deter drunks from urinating on them?,"Welche Stadt errichtete vor dem pinkeln gesicherte Mauern, um Betrunkene davon abzuhalten auf sie zu urinieren?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'city', 'created', 'pee', '-', 'proof', 'walls', 'to', 'deter', 'drunks', 'from', 'urinating', 'on', 'them', '?']","['Welche', 'Stadt', 'errichtete', 'vor', 'dem', 'pinkeln', 'gesicherte', 'Mauern', ',', 'um', 'Betrunkene', 'davon', 'abzuhalten', 'auf', 'sie', 'zu', 'urinieren', '?']"
What city in France is nicknamed the City of Light?,Welche Stadt in Frankreich hat den Spitznamen Lichterstadt?,en,de,"['O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'city', 'in', 'France', 'is', 'nicknamed', 'the', 'City', 'of', 'Light', '?']","['Welche', 'Stadt', 'in', 'Frankreich', 'hat', 'den', 'Spitznamen', 'Lichterstadt', '?']"
In what country is Hadrian's Wall?,In welchem Land befindet sich der Hadrianswall?,en,de,"['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'what', 'country', 'is', ""Hadrian's"", 'Wall', '?']","['In', 'welchem', 'Land', 'befindet', 'sich', 'der', 'Hadrianswall', '?']"
When was Nelson's Column built?,Wann wurde die Nelson-Säule errichtet?,en,de,"['O', 'O', 'B-PRODUCT', 'I-PRODUCT', 'O', 'O']","['O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'I-FAC', 'O', 'O']","['When', 'was', ""Nelson's"", 'Column', 'built', '?']","['Wann', 'wurde', 'die', 'Nelson', '-', 'Säule', 'errichtet', '?']"
Which city is the capital of Mexico?,Welche Stadt ist die Hauptstadt Mexikos?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Which', 'city', 'is', 'the', 'capital', 'of', 'Mexico', '?']","['Welche', 'Stadt', 'ist', 'die', 'Hauptstadt', 'Mexikos', '?']"
What archaeological site in Mexico was made one of the New Seven Wonders of the World in 2007?,Welches archäologische Stätte in Mexiko wurde im Jahre 2007 zu einem der neuen Weltwunder ernannt?,en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'archaeological', 'site', 'in', 'Mexico', 'was', 'made', 'one', 'of', 'the', 'New', 'Seven', 'Wonders', 'of', 'the', 'World', 'in', '2007', '?']","['Welches', 'archäologische', 'Stätte', 'in', 'Mexiko', 'wurde', 'im', 'Jahre', '2007', 'zu', 'einem', 'der', 'neuen', 'Weltwunder', 'ernannt', '?']"
How many steps to the crown of the Statue of Liberty?,Wie viele Stufen bis zur Krone der Freiheitsstatue?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'many', 'steps', 'to', 'the', 'crown', 'of', 'the', 'Statue', 'of', 'Liberty', '?']","['Wie', 'viele', 'Stufen', 'bis', 'zur', 'Krone', 'der', 'Freiheitsstatue', '?']"
Where is the Easter Island of Moai located?,Wo befindet sich das Moai der Osterinsel?,en,de,"['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Where', 'is', 'the', 'Easter', 'Island', 'of', 'Moai', 'located', '?']","['Wo', 'befindet', 'sich', 'das', 'Moai', 'der', 'Osterinsel', '?']"
What is the size of Rio de Janeiro in Brazil?,"Wie groß ist Rio de Janeiro, Brasilien?",en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'size', 'of', 'Rio', 'de', 'Janeiro', 'in', 'Brazil', '?']","['Wie', 'groß', 'ist', 'Rio', 'de', 'Janeiro', ',', 'Brasilien', '?']"
Who is credited as the designer of the Christ the Redeemer monument in Brazil?,"Wer wird dafür anerkannt, der Entwerfer des Cristo Redentor Denkmals in Brasilien zu sein?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-GPE', 'O', 'O', 'O']","['Who', 'is', 'credited', 'as', 'the', 'designer', 'of', 'the', 'Christ', 'the', 'Redeemer', 'monument', 'in', 'Brazil', '?']","['Wer', 'wird', 'dafür', 'anerkannt', ',', 'der', 'Entwerfer', 'des', 'Cristo', 'Redentor', 'Denkmals', 'in', 'Brasilien', 'zu', 'sein', '?']"
Which city has the tallest skyscraper in the United States?,Welche Stadt den höchsten Wolkenkratzer in den Vereinigten Staaten?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Which', 'city', 'has', 'the', 'tallest', 'skyscraper', 'in', 'the', 'United', 'States', '?']","['Welche', 'Stadt', 'den', 'höchsten', 'Wolkenkratzer', 'in', 'den', 'Vereinigten', 'Staaten', '?']"
In what city is the White House located?,In welcher Stadt befindet sich das Weiße Haus?,en,de,"['O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O']","['In', 'what', 'city', 'is', 'the', 'White', 'House', 'located', '?']","['In', 'welcher', 'Stadt', 'befindet', 'sich', 'das', 'Weiße', 'Haus', '?']"
What is the capital of Latvia?,Wie heißt die Hauptstadt von Lettland?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'capital', 'of', 'Latvia', '?']","['Wie', 'heißt', 'die', 'Hauptstadt', 'von', 'Lettland', '?']"
Christ the Redeemer is a statue that looks over which city?,Cristo Redentor ist eine Statue die auf welche Stadt hinabblickt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Christ', 'the', 'Redeemer', 'is', 'a', 'statue', 'that', 'looks', 'over', 'which', 'city', '?']","['Cristo', 'Redentor', 'ist', 'eine', 'Statue', 'die', 'auf', 'welche', 'Stadt', 'hinabblickt', '?']"
What is the most populous city in Germany?,Wie heißt die bevölkerungsreichste Stadt in Deutschland?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'most', 'populous', 'city', 'in', 'Germany', '?']","['Wie', 'heißt', 'die', 'bevölkerungsreichste', 'Stadt', 'in', 'Deutschland', '?']"
Who first designed the Leaning Tower of Pisa?,Wer hat den schiefen Turm von Pisa zuerst entworfen?,en,de,"['O', 'B-ORDINAL', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O']","['Who', 'first', 'designed', 'the', 'Leaning', 'Tower', 'of', 'Pisa', '?']","['Wer', 'hat', 'den', 'schiefen', 'Turm', 'von', 'Pisa', 'zuerst', 'entworfen', '?']"
What city is called the City of Brotherly Love?,Welche Stadt wird die Stadt der brüderlichen Liebe genannt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'city', 'is', 'called', 'the', 'City', 'of', 'Brotherly', 'Love', '?']","['Welche', 'Stadt', 'wird', 'die', 'Stadt', 'der', 'brüderlichen', 'Liebe', 'genannt', '?']"
What is the most stoned city in the world?,Welche ist die am meisten bekiffte Stadt der Welt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'most', 'stoned', 'city', 'in', 'the', 'world', '?']","['Welche', 'ist', 'die', 'am', 'meisten', 'bekiffte', 'Stadt', 'der', 'Welt', '?']"
What is the biggest city in India?,Was ist die bevölkerungsreichste Stadt in Indien?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'biggest', 'city', 'in', 'India', '?']","['Was', 'ist', 'die', 'bevölkerungsreichste', 'Stadt', 'in', 'Indien', '?']"
What city primarily has canals and uses gondolas as the mode of transportation?,Welche Stadt besteht im Prinzip aus Kanälen und benutzt Gondeln als Verkehrsmittel?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'city', 'primarily', 'has', 'canals', 'and', 'uses', 'gondolas', 'as', 'the', 'mode', 'of', 'transportation', '?']","['Welche', 'Stadt', 'besteht', 'im', 'Prinzip', 'aus', 'Kanälen', 'und', 'benutzt', 'Gondeln', 'als', 'Verkehrsmittel', '?']"
What city has the most sports teams?,Welche Stadt hat die meisten Sportteams?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'city', 'has', 'the', 'most', 'sports', 'teams', '?']","['Welche', 'Stadt', 'hat', 'die', 'meisten', 'Sportteams', '?']"
"What landmark in Rome was said to have seated more than 15,000 fans all vying for blood?","Von welchem Wahrzeichen in Rom wird gesagt, dass es Platz für mehr als fünfzigtausend Fans hatte, die alle nach Blut schrien?",en,de,"['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'landmark', 'in', 'Rome', 'was', 'said', 'to', 'have', 'seated', 'more', 'than', '15,000', 'fans', 'all', 'vying', 'for', 'blood', '?']","['Von', 'welchem', 'Wahrzeichen', 'in', 'Rom', 'wird', 'gesagt', ',', 'dass', 'es', 'Platz', 'für', 'mehr', 'als', 'fünfzigtausend', 'Fans', 'hatte', ',', 'die', 'alle', 'nach', 'Blut', 'schrien', '?']"
What is the population of Cairo?,Wie viele Einwohner hat Kairo?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'population', 'of', 'Cairo', '?']","['Wie', 'viele', 'Einwohner', 'hat', 'Kairo', '?']"
What city is home to the Alamo?,In welcher Stadt befindet sich das Alamo?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'O']","['What', 'city', 'is', 'home', 'to', 'the', 'Alamo', '?']","['In', 'welcher', 'Stadt', 'befindet', 'sich', 'das', 'Alamo', '?']"
"What country gave the US the Statue of Liberty to mark the centennial in 1876 of the United States' Declaration of Independence July 4, 1776?","Welches Land gab uns die Freiheitsstatue, anlässlich der 1876 Jahrhundertfeier der Unabhängigkeitserklärung der Vereinigten Staaten des 4.Juli 1776?",en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'B-DATE', 'I-DATE', 'I-DATE', 'O']","['What', 'country', 'gave', 'the', 'US', 'the', 'Statue', 'of', 'Liberty', 'to', 'mark', 'the', 'centennial', 'in', '1876', 'of', 'the', 'United', ""States'"", 'Declaration', 'of', 'Independence', 'July', '4', ',', '1776', '?']","['Welches', 'Land', 'gab', 'uns', 'die', 'Freiheitsstatue', ',', 'anlässlich', 'der', '1876', 'Jahrhundertfeier', 'der', 'Unabhängigkeitserklärung', 'der', 'Vereinigten', 'Staaten', 'des', '4.Juli', '1776', '?']"
Which new Seven Wonders of the World is located in India?,Welches neues siebte Weltwunder befindet sich in Indien?,en,de,"['O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Which', 'new', 'Seven', 'Wonders', 'of', 'the', 'World', 'is', 'located', 'in', 'India', '?']","['Welches', 'neues', 'siebte', 'Weltwunder', 'befindet', 'sich', 'in', 'Indien', '?']"
What city in Connecticut was originally known as Rippowam?,Welche Stadt in Conneticut war ursprünglich als Rippowam bekannt?,en,de,"['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-GPE', 'O', 'O']","['What', 'city', 'in', 'Connecticut', 'was', 'originally', 'known', 'as', 'Rippowam', '?']","['Welche', 'Stadt', 'in', 'Conneticut', 'war', 'ursprünglich', 'als', 'Rippowam', 'bekannt', '?']"
Which capital city was previously named Queen of the Danube?,Welche Hauptstadt war früher unter dem Namen Königin der Donau bekannt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'capital', 'city', 'was', 'previously', 'named', 'Queen', 'of', 'the', 'Danube', '?']","['Welche', 'Hauptstadt', 'war', 'früher', 'unter', 'dem', 'Namen', 'Königin', 'der', 'Donau', 'bekannt', '?']"
What is the population of Mexico City?,Wie viele Einwohner hat Mexiko Stadt?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['What', 'is', 'the', 'population', 'of', 'Mexico', 'City', '?']","['Wie', 'viele', 'Einwohner', 'hat', 'Mexiko', 'Stadt', '?']"
What is the largest populated city in the world?,Wie heißt die größte bevölkerte Stadt der Welt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'largest', 'populated', 'city', 'in', 'the', 'world', '?']","['Wie', 'heißt', 'die', 'größte', 'bevölkerte', 'Stadt', 'der', 'Welt', '?']"
What is the highest city in the world?,Wie heißt die höchstgelegene Stadt der Welt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'highest', 'city', 'in', 'the', 'world', '?']","['Wie', 'heißt', 'die', 'höchstgelegene', 'Stadt', 'der', 'Welt', '?']"
Who designed the Statue of Liberty?,Wer entwarf die Freiheitsstatue?,en,de,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O']","['Who', 'designed', 'the', 'Statue', 'of', 'Liberty', '?']","['Wer', 'entwarf', 'die', 'Freiheitsstatue', '?']"
In what country is the Great Wall of China located?,In welchem Land befindet sich die Chinesische Mauer?,en,de,"['O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'B-GPE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O']","['In', 'what', 'country', 'is', 'the', 'Great', 'Wall', 'of', 'China', 'located', '?']","['In', 'welchem', 'Land', 'befindet', 'sich', 'die', 'Chinesische', 'Mauer', '?']"
Which city is entirely built on long wooden poles?,Welche Stadt wurde ganz auf langen Holzstützen gebaut?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'city', 'is', 'entirely', 'built', 'on', 'long', 'wooden', 'poles', '?']","['Welche', 'Stadt', 'wurde', 'ganz', 'auf', 'langen', 'Holzstützen', 'gebaut', '?']"
Which city hosted the 2008 Summer Olympics?,Welche Stadt war Gastgeber der Olympischen Sommerspiele 2008?,en,de,"['O', 'O', 'O', 'O', 'B-DATE', 'B-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'B-DATE', 'O']","['Which', 'city', 'hosted', 'the', '2008', 'Summer', 'Olympics', '?']","['Welche', 'Stadt', 'war', 'Gastgeber', 'der', 'Olympischen', 'Sommerspiele', '2008', '?']"
What is the most populous city in the world?,Was ist die bevölkerungsreichste Stadt der Welt?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'most', 'populous', 'city', 'in', 'the', 'world', '?']","['Was', 'ist', 'die', 'bevölkerungsreichste', 'Stadt', 'der', 'Welt', '?']"
Which European capital city is known as the Eternal City?,Welche europäische Stadt ist als die Ewige Stadt bekannt?,en,de,"['O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'European', 'capital', 'city', 'is', 'known', 'as', 'the', 'Eternal', 'City', '?']","['Welche', 'europäische', 'Stadt', 'ist', 'als', 'die', 'Ewige', 'Stadt', 'bekannt', '?']"
What World Fair was the Eiffel Tower built for?,Für welche Weltausstellung wurde der Eiffelturm gebaut?,en,de,"['O', 'B-EVENT', 'I-EVENT', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'B-EVENT', 'O', 'O', 'B-FAC', 'O', 'O']","['What', 'World', 'Fair', 'was', 'the', 'Eiffel', 'Tower', 'built', 'for', '?']","['Für', 'welche', 'Weltausstellung', 'wurde', 'der', 'Eiffelturm', 'gebaut', '?']"
What is the capital of Kenya?,Wie heißt die Hauptstadt Kenias?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'capital', 'of', 'Kenya', '?']","['Wie', 'heißt', 'die', 'Hauptstadt', 'Kenias', '?']"
Which capital city in the world has the highest elevation?,Welche Hauptstadt in der Welt ist am höchsten gelegen?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'capital', 'city', 'in', 'the', 'world', 'has', 'the', 'highest', 'elevation', '?']","['Welche', 'Hauptstadt', 'in', 'der', 'Welt', 'ist', 'am', 'höchsten', 'gelegen', '?']"
The Eiffel Tower can be found in which European capital city?,Den Eiffelturm kann man in welcher europäischen Hauptstadt finden?,en,de,"['B-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['B-FAC', 'I-FAC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Eiffel', 'Tower', 'can', 'be', 'found', 'in', 'which', 'European', 'capital', 'city', '?']","['Den', 'Eiffelturm', 'kann', 'man', 'in', 'welcher', 'europäischen', 'Hauptstadt', 'finden', '?']"
Which capital city is located on the southern shores of the Firth of Forth in the United Kingdom?,Welche Hauptstadt befindet sich am Südufer des Firth of Forth im Vereinigten Königreich?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'I-GPE', 'O']","['Which', 'capital', 'city', 'is', 'located', 'on', 'the', 'southern', 'shores', 'of', 'the', 'Firth', 'of', 'Forth', 'in', 'the', 'United', 'Kingdom', '?']","['Welche', 'Hauptstadt', 'befindet', 'sich', 'am', 'Südufer', 'des', 'Firth', 'of', 'Forth', 'im', 'Vereinigten', 'Königreich', '?']"
Was the capital of Barbados named because the first European settlers found an old existing bridge already in place there?,"Wurde die Hauptstadt von Barbados so genannt, weil die ersten europäischen Kolonisten dort eine alte, schon übestehende Brücke fanden?",en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-ORDINAL', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Was', 'the', 'capital', 'of', 'Barbados', 'named', 'because', 'the', 'first', 'European', 'settlers', 'found', 'an', 'old', 'existing', 'bridge', 'already', 'in', 'place', 'there', '?']","['Wurde', 'die', 'Hauptstadt', 'von', 'Barbados', 'so', 'genannt', ',', 'weil', 'die', 'ersten', 'europäischen', 'Kolonisten', 'dort', 'eine', 'alte', ',', 'schon', 'übestehende', 'Brücke', 'fanden', '?']"
Which country gifted the Statue of Liberty to the USA?,Welches Land gab den USA die Freiheitsstatue als Geschenk?,en,de,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['Which', 'country', 'gifted', 'the', 'Statue', 'of', 'Liberty', 'to', 'the', 'USA', '?']","['Welches', 'Land', 'gab', 'den', 'USA', 'die', 'Freiheitsstatue', 'als', 'Geschenk', '?']"
"What is the population of Mexico City, Mexico?",Wie viele Einwohner hat Mexiko Stadt?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['What', 'is', 'the', 'population', 'of', 'Mexico', 'City', ',', 'Mexico', '?']","['Wie', 'viele', 'Einwohner', 'hat', 'Mexiko', 'Stadt', '?']"
How many rooms does the White House have?,Wie viele Zimmer hat das Weiße Haus?,en,de,"['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']","['O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O']","['How', 'many', 'rooms', 'does', 'the', 'White', 'House', 'have', '?']","['Wie', 'viele', 'Zimmer', 'hat', 'das', 'Weiße', 'Haus', '?']"
What is the size of Mexico City?,Wie groß ist Mexiko Stadt?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'B-GPE', 'O', 'O']","['What', 'is', 'the', 'size', 'of', 'Mexico', 'City', '?']","['Wie', 'groß', 'ist', 'Mexiko', 'Stadt', '?']"
Who created the Statue of Liberty?,Wer entwarf die Freiheitsstatue?,en,de,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O']","['Who', 'created', 'the', 'Statue', 'of', 'Liberty', '?']","['Wer', 'entwarf', 'die', 'Freiheitsstatue', '?']"
