source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
Who is the famous time traveler that appears in the series of Back to the Future movies?,"Chi è il viaggiatore nel tempo più famoso comparso nella serie ""Ritorno al futuro""?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'is', 'the', 'famous', 'time', 'traveler', 'that', 'appears', 'in', 'the', 'series', 'of', 'Back', 'to', 'the', 'Future', 'movies', '?']","['Chi', 'è', 'il', 'viaggiatore', 'nel', 'tempo', 'più', 'famoso', 'comparso', 'nella', 'serie', '""', 'Ritorno', 'al', 'futuro', '""', '?']"
Who was the first foreign actor to win for a different language performance?,Qual è stato il primo attore straniero a vincere grazie a un'interpretazione in lingua straniera?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'foreign', 'actor', 'to', 'win', 'for', 'a', 'different', 'language', 'performance', '?']","['Qual', 'è', 'stato', 'il', 'primo', 'attore', 'straniero', 'a', 'vincere', 'grazie', 'a', ""un'interpretazione"", 'in', 'lingua', 'straniera', '?']"
Which actress won an Academy Award for Best Supporting Actress for her performance in the 2020 movie Marriage Story?,Chi ha vinto un Oscar per miglior attrice non protagonista grazie alla sua performance in Storia di un matrimonio?,en,it,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'actress', 'won', 'an', 'Academy', 'Award', 'for', 'Best', 'Supporting', 'Actress', 'for', 'her', 'performance', 'in', 'the', '2020', 'movie', 'Marriage', 'Story', '?']","['Chi', 'ha', 'vinto', 'un', 'Oscar', 'per', 'miglior', 'attrice', 'non', 'protagonista', 'grazie', 'alla', 'sua', 'performance', 'in', 'Storia', 'di', 'un', 'matrimonio', '?']"
Who was the narrator for the English language version of the movie March of the Penguins?,Chi è stato il narratore per la versione in inglese del film La marcia dei pinguini?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'was', 'the', 'narrator', 'for', 'the', 'English', 'language', 'version', 'of', 'the', 'movie', 'March', 'of', 'the', 'Penguins', '?']","['Chi', 'è', 'stato', 'il', 'narratore', 'per', 'la', 'versione', 'in', 'inglese', 'del', 'film', 'La', 'marcia', 'dei', 'pinguini', '?']"
In what franchise does Ebony Maw exist?,In quale franchise è presente Fauce d'Ebano?,en,it,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['In', 'what', 'franchise', 'does', 'Ebony', 'Maw', 'exist', '?']","['In', 'quale', 'franchise', 'è', 'presente', 'Fauce', ""d'Ebano"", '?']"
How many movies are there in the Lord of the Rings series?,Quanti film ci sono della serie Il Signore degli Anelli?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['How', 'many', 'movies', 'are', 'there', 'in', 'the', 'Lord', 'of', 'the', 'Rings', 'series', '?']","['Quanti', 'film', 'ci', 'sono', 'della', 'serie', 'Il', 'Signore', 'degli', 'Anelli', '?']"
What is Doc's full name in the Back to the Future movie franchise?,Quale è il nome completo del dottore nella serie del film Ritorno al futuro?,en,it,"['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'is', ""Doc's"", 'full', 'name', 'in', 'the', 'Back', 'to', 'the', 'Future', 'movie', 'franchise', '?']","['Quale', 'è', 'il', 'nome', 'completo', 'del', 'dottore', 'nella', 'serie', 'del', 'film', 'Ritorno', 'al', 'futuro', '?']"
Where did Pirates of the Caribbean take place?,Dov'è ambientato Pirati dei Caraibi?,en,it,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['Where', 'did', 'Pirates', 'of', 'the', 'Caribbean', 'take', 'place', '?']","[""Dov'è"", 'ambientato', 'Pirati', 'dei', 'Caraibi', '?']"
Who played Han Solo in the early Star Wars movies?,Chi ha interpretato Ian Solo nei primi film di Star Wars?,en,it,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'played', 'Han', 'Solo', 'in', 'the', 'early', 'Star', 'Wars', 'movies', '?']","['Chi', 'ha', 'interpretato', 'Ian', 'Solo', 'nei', 'primi', 'film', 'di', 'Star', 'Wars', '?']"
Who did Keanu Reeves play in the movie The Matrix?,Chi ha interpretato Keanu Reeves nel film Matrix?,en,it,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-WORK_OF_ART', 'O']","['Who', 'did', 'Keanu', 'Reeves', 'play', 'in', 'the', 'movie', 'The', 'Matrix', '?']","['Chi', 'ha', 'interpretato', 'Keanu', 'Reeves', 'nel', 'film', 'Matrix', '?']"
How old was Robert Redford when he was in Butch Cassidy and the Sundance Kid?,Quanti anni aveva Robert Redford quando ha fatto Butch Cassidy e Sundance Kid?,en,it,"['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'B-DATE', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O']","['How', 'old', 'was', 'Robert', 'Redford', 'when', 'he', 'was', 'in', 'Butch', 'Cassidy', 'and', 'the', 'Sundance', 'Kid', '?']","['Quanti', 'anni', 'aveva', 'Robert', 'Redford', 'quando', 'ha', 'fatto', 'Butch', 'Cassidy', 'e', 'Sundance', 'Kid', '?']"
Who did Anthony Hopkins play in Surviving Picasso?,"Chi ha impersonato Anthony Opkins in ""Surviging Picasso""?",en,it,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'did', 'Anthony', 'Hopkins', 'play', 'in', 'Surviving', 'Picasso', '?']","['Chi', 'ha', 'impersonato', 'Anthony', 'Opkins', 'in', '""', 'Surviging', 'Picasso', '""', '?']"
How many movies are there in the Pirates of the Caribbean movie series?,"Quanti sono i film della serie ""Pirati dei Caraibi""?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['How', 'many', 'movies', 'are', 'there', 'in', 'the', 'Pirates', 'of', 'the', 'Caribbean', 'movie', 'series', '?']","['Quanti', 'sono', 'i', 'film', 'della', 'serie', '""', 'Pirati', 'dei', 'Caraibi', '""', '?']"
What year was Gone with the Wind the movie released?,Quale anno è uscito Via col vento?,en,it,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'year', 'was', 'Gone', 'with', 'the', 'Wind', 'the', 'movie', 'released', '?']","['Quale', 'anno', 'è', 'uscito', 'Via', 'col', 'vento', '?']"
"Which of the three main heroes Luke, Leia and Han Solo in the first Star Wars Trilogy refused to sign a three picture deal?","Quale dei tre eroi principali Luke, Leia e Ian Solo nella prima trilogia di Star Wars si rifiutò di firmare un accordo per tre pellicole?",en,it,"['O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O']","['O', 'O', 'B-CARDINAL', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O']","['Which', 'of', 'the', 'three', 'main', 'heroes', 'Luke', ',', 'Leia', 'and', 'Han', 'Solo', 'in', 'the', 'first', 'Star', 'Wars', 'Trilogy', 'refused', 'to', 'sign', 'a', 'three', 'picture', 'deal', '?']","['Quale', 'dei', 'tre', 'eroi', 'principali', 'Luke', ',', 'Leia', 'e', 'Ian', 'Solo', 'nella', 'prima', 'trilogia', 'di', 'Star', 'Wars', 'si', 'rifiutò', 'di', 'firmare', 'un', 'accordo', 'per', 'tre', 'pellicole', '?']"
Who is the main character in the Pirates of the Caribbean franchise?,"Chi è il personaggio principale nella serie ""Pirati dei Caraibi""?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'is', 'the', 'main', 'character', 'in', 'the', 'Pirates', 'of', 'the', 'Caribbean', 'franchise', '?']","['Chi', 'è', 'il', 'personaggio', 'principale', 'nella', 'serie', '""', 'Pirati', 'dei', 'Caraibi', '""', '?']"
What year was the first Lord of the Rings movie?,Di che anno è il primo film de Il Signore Degli Anelli?,en,it,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'year', 'was', 'the', 'first', 'Lord', 'of', 'the', 'Rings', 'movie', '?']","['Di', 'che', 'anno', 'è', 'il', 'primo', 'film', 'de', 'Il', 'Signore', 'Degli', 'Anelli', '?']"
What U.S. president appeared in the 1992 movie Home Alone 2: Lost New York?,"Quale presidente americano è apparso nel film ""Mamma, ho riperso l'aereo: mi sono smarrito a New York"" del 1992?",en,it,"['O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'B-DATE', 'O']","['What', 'U.S.', 'president', 'appeared', 'in', 'the', '1992', 'movie', 'Home', 'Alone', '2:', 'Lost', 'New', 'York', '?']","['Quale', 'presidente', 'americano', 'è', 'apparso', 'nel', 'film', '""', 'Mamma', ',', 'ho', 'riperso', ""l'aereo:"", 'mi', 'sono', 'smarrito', 'a', 'New', 'York', '""', 'del', '1992', '?']"
How many Jaws movies have there been?,"Quanti sono i film dello ""Squalo""?",en,it,"['O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O']","['How', 'many', 'Jaws', 'movies', 'have', 'there', 'been', '?']","['Quanti', 'sono', 'i', 'film', 'dello', '""', 'Squalo', '""', '?']"
Who was the youngest person ever nominated for an Academy Award?,Chi fu la persona più giovane ad essere candidata per un premio Oscar?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['Who', 'was', 'the', 'youngest', 'person', 'ever', 'nominated', 'for', 'an', 'Academy', 'Award', '?']","['Chi', 'fu', 'la', 'persona', 'più', 'giovane', 'ad', 'essere', 'candidata', 'per', 'un', 'premio', 'Oscar', '?']"
What high school did Robert Downey Jr. attend?,Quale università ha frequentato Robert Downey Junior?,en,it,"['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['What', 'high', 'school', 'did', 'Robert', 'Downey', 'Jr.', 'attend', '?']","['Quale', 'università', 'ha', 'frequentato', 'Robert', 'Downey', 'Junior', '?']"
What is the name of the actor who almost got beat up by Mike Tyson for dating his estranged wife?,Come si chiama l'attore che ha rischiato di essere picchiato da Myke Tyson per aver dato appuntamento alla moglie separata?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'actor', 'who', 'almost', 'got', 'beat', 'up', 'by', 'Mike', 'Tyson', 'for', 'dating', 'his', 'estranged', 'wife', '?']","['Come', 'si', 'chiama', ""l'attore"", 'che', 'ha', 'rischiato', 'di', 'essere', 'picchiato', 'da', 'Myke', 'Tyson', 'per', 'aver', 'dato', 'appuntamento', 'alla', 'moglie', 'separata', '?']"
Who directed the Lord of the Rings trilogy?,"Chi ha diretto la trilogia ""Il signore degli anelli""?",en,it,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'directed', 'the', 'Lord', 'of', 'the', 'Rings', 'trilogy', '?']","['Chi', 'ha', 'diretto', 'la', 'trilogia', '""', 'Il', 'signore', 'degli', 'anelli', '""', '?']"
Who is the voice of Donkey in Shrek?,"Chi dà la voce a Ciuchino in ""Shrek""?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'is', 'the', 'voice', 'of', 'Donkey', 'in', 'Shrek', '?']","['Chi', 'dà', 'la', 'voce', 'a', 'Ciuchino', 'in', '""', 'Shrek', '""', '?']"
"In the1994 movie The Shawshank Redemption, one of the lead male roles was played by?","Nel film del 1994 ""Le ali della libertà"" chi impersona uno dei ruoli maschili principali?",en,it,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-DATE', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'the1994', 'movie', 'The', 'Shawshank', 'Redemption', ',', 'one', 'of', 'the', 'lead', 'male', 'roles', 'was', 'played', 'by', '?']","['Nel', 'film', 'del', '1994', '""', 'Le', 'ali', 'della', 'libertà', '""', 'chi', 'impersona', 'uno', 'dei', 'ruoli', 'maschili', 'principali', '?']"
How many Lord of the Rings movies are there?,Quanti sono i film del Signore degli anelli?,en,it,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['How', 'many', 'Lord', 'of', 'the', 'Rings', 'movies', 'are', 'there', '?']","['Quanti', 'sono', 'i', 'film', 'del', 'Signore', 'degli', 'anelli', '?']"
How many times has Johnny Depp played Jack Sparrow in the Pirates of the Caribbean movies?,Quante volte Johnny Depp ha interpretato il ruolo di Jack Sparrow nei film I pirati dei Caraibi?,en,it,"['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['How', 'many', 'times', 'has', 'Johnny', 'Depp', 'played', 'Jack', 'Sparrow', 'in', 'the', 'Pirates', 'of', 'the', 'Caribbean', 'movies', '?']","['Quante', 'volte', 'Johnny', 'Depp', 'ha', 'interpretato', 'il', 'ruolo', 'di', 'Jack', 'Sparrow', 'nei', 'film', 'I', 'pirati', 'dei', 'Caraibi', '?']"
The Fifth Element was released in which year?,"In quale anno è uscito ""Il quinto elemento""?",en,it,"['O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['The', 'Fifth', 'Element', 'was', 'released', 'in', 'which', 'year', '?']","['In', 'quale', 'anno', 'è', 'uscito', '""', 'Il', 'quinto', 'elemento', '""', '?']"
What movie won the Academy Award for Best Original Music Score in 1976?,Quale film ha vinto l'oscar alla miglior colonna sonora nel 1976?,en,it,"['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['What', 'movie', 'won', 'the', 'Academy', 'Award', 'for', 'Best', 'Original', 'Music', 'Score', 'in', '1976', '?']","['Quale', 'film', 'ha', 'vinto', ""l'oscar"", 'alla', 'miglior', 'colonna', 'sonora', 'nel', '1976', '?']"
Who was the Godfather in real life?,Chi era il padrino nella vita reale?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'Godfather', 'in', 'real', 'life', '?']","['Chi', 'era', 'il', 'padrino', 'nella', 'vita', 'reale', '?']"
Which pop star sang on the chart topping soundtrack for the movie The Bodyguard?,Quale pop star cantò nella colonna sonora in cima alle classifiche del film Guardia del Corpo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'pop', 'star', 'sang', 'on', 'the', 'chart', 'topping', 'soundtrack', 'for', 'the', 'movie', 'The', 'Bodyguard', '?']","['Quale', 'pop', 'star', 'cantò', 'nella', 'colonna', 'sonora', 'in', 'cima', 'alle', 'classifiche', 'del', 'film', 'Guardia', 'del', 'Corpo', '?']"
What heavy metal band is known for its incorporation of the flute into its music?,Quale band heavy metal è nota per aver inserito il flauto nella propria musica?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'heavy', 'metal', 'band', 'is', 'known', 'for', 'its', 'incorporation', 'of', 'the', 'flute', 'into', 'its', 'music', '?']","['Quale', 'band', 'heavy', 'metal', 'è', 'nota', 'per', 'aver', 'inserito', 'il', 'flauto', 'nella', 'propria', 'musica', '?']"
Which jazz artist released an album called Criss Cross?,"Quale artista jazz ha pubblicato un album intitolato ""Chriss Cross""?",en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'jazz', 'artist', 'released', 'an', 'album', 'called', 'Criss', 'Cross', '?']","['Quale', 'artista', 'jazz', 'ha', 'pubblicato', 'un', 'album', 'intitolato', '""', 'Chriss', 'Cross', '""', '?']"
What song did Nicki Minaj get her first Grammy nomination for?,Per quale canzone Nicky Minaj è stata candidata per il suo primo Grammy?,en,it,"['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'O']","['What', 'song', 'did', 'Nicki', 'Minaj', 'get', 'her', 'first', 'Grammy', 'nomination', 'for', '?']","['Per', 'quale', 'canzone', 'Nicky', 'Minaj', 'è', 'stata', 'candidata', 'per', 'il', 'suo', 'primo', 'Grammy', '?']"
When did 5 Seconds of Summer form?,Quando si sono formati i Five Seconds of Summer?,en,it,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']","['When', 'did', '5', 'Seconds', 'of', 'Summer', 'form', '?']","['Quando', 'si', 'sono', 'formati', 'i', 'Five', 'Seconds', 'of', 'Summer', '?']"
What year did B. B. King die?,Quando è morto B.B. King?,en,it,"['O', 'O', 'O', 'B-PERSON', 'B-PERSON', 'I-PERSON', 'O', 'O']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['What', 'year', 'did', 'B.', 'B.', 'King', 'die', '?']","['Quando', 'è', 'morto', 'B.B.', 'King', '?']"
When did Mötley Crüe form?,Quando si formarono i Motley Crüe?,en,it,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['When', 'did', 'Mötley', 'Crüe', 'form', '?']","['Quando', 'si', 'formarono', 'i', 'Motley', 'Crüe', '?']"
Who was the original drummer in Mötley Crüe?,Chi è stato il primo batterista dei Motley Crüe?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['Who', 'was', 'the', 'original', 'drummer', 'in', 'Mötley', 'Crüe', '?']","['Chi', 'è', 'stato', 'il', 'primo', 'batterista', 'dei', 'Motley', 'Crüe', '?']"
Who won a Pulitzer Prize for a rap album in 2018?,Chi ha vinto un Premio Pulitzer per un album rap nel 2018?,en,it,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['Who', 'won', 'a', 'Pulitzer', 'Prize', 'for', 'a', 'rap', 'album', 'in', '2018', '?']","['Chi', 'ha', 'vinto', 'un', 'Premio', 'Pulitzer', 'per', 'un', 'album', 'rap', 'nel', '2018', '?']"
