source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
What is the longest movie?,¿Cuál es la película más larga?,en,es,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'longest', 'movie', '?']","['¿', 'Cuál', 'es', 'la', 'película', 'más', 'larga', '?']"
What is the largest city in the United Kingdom by population?,¿Cuál es la ciudad más grande en el reino unido en cuanto a población?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'largest', 'city', 'in', 'the', 'United', 'Kingdom', 'by', 'population', '?']","['¿', 'Cuál', 'es', 'la', 'ciudad', 'más', 'grande', 'en', 'el', 'reino', 'unido', 'en', 'cuanto', 'a', 'población', '?']"
What is the tallest mountain in Scotland?,¿Cuál es la montaña más alta en Escocia?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'tallest', 'mountain', 'in', 'Scotland', '?']","['¿', 'Cuál', 'es', 'la', 'montaña', 'más', 'alta', 'en', 'Escocia', '?']"
What is the deepest freshwater lake in South America?,¿Cuál es el lago de agua dulce más profundo en América del Sur?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['What', 'is', 'the', 'deepest', 'freshwater', 'lake', 'in', 'South', 'America', '?']","['¿', 'Cuál', 'es', 'el', 'lago', 'de', 'agua', 'dulce', 'más', 'profundo', 'en', 'América', 'del', 'Sur', '?']"
What is the longest river in the United Kingdom?,¿Cuál es el río más extenso en el Reino Unido?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'is', 'the', 'longest', 'river', 'in', 'the', 'United', 'Kingdom', '?']","['¿', 'Cuál', 'es', 'el', 'río', 'más', 'extenso', 'en', 'el', 'Reino', 'Unido', '?']"
What city is the most populated in West Africa?,¿Cuál ciudad es la más poblada en África Occidental?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['What', 'city', 'is', 'the', 'most', 'populated', 'in', 'West', 'Africa', '?']","['¿', 'Cuál', 'ciudad', 'es', 'la', 'más', 'poblada', 'en', 'África', 'Occidental', '?']"
What is the longest river in New Jersey?,¿Cuál es el río más largo en Nueva Jersey?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['What', 'is', 'the', 'longest', 'river', 'in', 'New', 'Jersey', '?']","['¿', 'Cuál', 'es', 'el', 'río', 'más', 'largo', 'en', 'Nueva', 'Jersey', '?']"
The third Fallout game took place in which area of the United States?,¿En qué área de Estados Unidos tuvo lugar el tercer juego de Fallout?,en,es,"['O', 'B-ORDINAL', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-WORK_OF_ART', 'O']","['The', 'third', 'Fallout', 'game', 'took', 'place', 'in', 'which', 'area', 'of', 'the', 'United', 'States', '?']","['¿', 'En', 'qué', 'área', 'de', 'Estados', 'Unidos', 'tuvo', 'lugar', 'el', 'tercer', 'juego', 'de', 'Fallout', '?']"
In what year did the first album of the Canadian band who made the song Tom Saywer come out?,¿En qué año salió el primer álbum de la banda canadiense que hizo la canción Tom Sawyer?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']","['O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['In', 'what', 'year', 'did', 'the', 'first', 'album', 'of', 'the', 'Canadian', 'band', 'who', 'made', 'the', 'song', 'Tom', 'Saywer', 'come', 'out', '?']","['¿', 'En', 'qué', 'año', 'salió', 'el', 'primer', 'álbum', 'de', 'la', 'banda', 'canadiense', 'que', 'hizo', 'la', 'canción', 'Tom', 'Sawyer', '?']"
In what year did the last studio album of the Canadian band who made the song Roll the Bones come out?,¿En qué año se lanzó el último álbum de estudio del grupo canadiense que creo la canción Roll the Bones?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['In', 'what', 'year', 'did', 'the', 'last', 'studio', 'album', 'of', 'the', 'Canadian', 'band', 'who', 'made', 'the', 'song', 'Roll', 'the', 'Bones', 'come', 'out', '?']","['¿', 'En', 'qué', 'año', 'se', 'lanzó', 'el', 'último', 'álbum', 'de', 'estudio', 'del', 'grupo', 'canadiense', 'que', 'creo', 'la', 'canción', 'Roll', 'the', 'Bones', '?']"
Which game is in the Final Fantasy series and has Squall as the main protagonist?,¿Qué juego se encuentra en la serie Final Fantansy y tiene a Squall como protagonista principal?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","['Which', 'game', 'is', 'in', 'the', 'Final', 'Fantasy', 'series', 'and', 'has', 'Squall', 'as', 'the', 'main', 'protagonist', '?']","['¿', 'Qué', 'juego', 'se', 'encuentra', 'en', 'la', 'serie', 'Final', 'Fantansy', 'y', 'tiene', 'a', 'Squall', 'como', 'protagonista', 'principal', '?']"
Which Pokemon game was released on the Game Boy Advance and features Venusaur on the cover?,¿Cuál juego de Pokémon fue lanzado en el Gameboy Advance y presentaba a Venusaur en la portada?,en,es,"['O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-PRODUCT', 'I-PRODUCT', 'I-PRODUCT', 'I-PRODUCT', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-PRODUCT', 'O', 'O', 'O', 'B-PRODUCT', 'I-PRODUCT', 'I-PRODUCT', 'O', 'O', 'O', 'B-PRODUCT', 'O', 'O', 'O', 'O']","['Which', 'Pokemon', 'game', 'was', 'released', 'on', 'the', 'Game', 'Boy', 'Advance', 'and', 'features', 'Venusaur', 'on', 'the', 'cover', '?']","['¿', 'Cuál', 'juego', 'de', 'Pokémon', 'fue', 'lanzado', 'en', 'el', 'Gameboy', 'Advance', 'y', 'presentaba', 'a', 'Venusaur', 'en', 'la', 'portada', '?']"
What PC game has sold the most copies?,¿Qué juego de PC ha vendido más copias?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'PC', 'game', 'has', 'sold', 'the', 'most', 'copies', '?']","['¿', 'Qué', 'juego', 'de', 'PC', 'ha', 'vendido', 'más', 'copias', '?']"
What game for the Xbox One has sold the most copies?,¿Cuál es el juego de Xboc One que ha vendido más copias?,en,es,"['O', 'O', 'O', 'O', 'B-PRODUCT', 'I-PRODUCT', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'game', 'for', 'the', 'Xbox', 'One', 'has', 'sold', 'the', 'most', 'copies', '?']","['¿', 'Cuál', 'es', 'el', 'juego', 'de', 'Xboc', 'One', 'que', 'ha', 'vendido', 'más', 'copias', '?']"
What movie won the first Golden Globe award for Best Picture in 1994?,¿Qué película ganó el premio Globo de Oro como mejor película en 1944?,en,es,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['What', 'movie', 'won', 'the', 'first', 'Golden', 'Globe', 'award', 'for', 'Best', 'Picture', 'in', '1994', '?']","['¿', 'Qué', 'película', 'ganó', 'el', 'premio', 'Globo', 'de', 'Oro', 'como', 'mejor', 'película', 'en', '1944', '?']"
Who played Christian Grey in Fifty Shades of Grey?,¿Quién hizo de Christian Gray en Cincuenta Sombras de Grey?,en,es,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'played', 'Christian', 'Grey', 'in', 'Fifty', 'Shades', 'of', 'Grey', '?']","['¿', 'Quién', 'hizo', 'de', 'Christian', 'Gray', 'en', 'Cincuenta', 'Sombras', 'de', 'Grey', '?']"
How many years after The Godfather was The Godfather II released?,¿Cuántos años después de El Padrino se estrenó El Padrino II?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['How', 'many', 'years', 'after', 'The', 'Godfather', 'was', 'The', 'Godfather', 'II', 'released', '?']","['¿', 'Cuántos', 'años', 'después', 'de', 'El', 'Padrino', 'se', 'estrenó', 'El', 'Padrino', 'II', '?']"
Who won the Best Actor Oscar award in 2002?,¿Quién ganó el Óscar al mejor actor en dos mil dos?,en,es,"['O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O']","['Who', 'won', 'the', 'Best', 'Actor', 'Oscar', 'award', 'in', '2002', '?']","['¿', 'Quién', 'ganó', 'el', 'Óscar', 'al', 'mejor', 'actor', 'en', 'dos', 'mil', 'dos', '?']"
Which Stars Wars movie won the most Oscars?,¿Cuál de las películas de La Guerra de las Galaxias ganó más premios Óscar?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['Which', 'Stars', 'Wars', 'movie', 'won', 'the', 'most', 'Oscars', '?']","['¿', 'Cuál', 'de', 'las', 'películas', 'de', 'La', 'Guerra', 'de', 'las', 'Galaxias', 'ganó', 'más', 'premios', 'Óscar', '?']"
Which actor played the most recent Spider-Man?,¿Cuál actor interpretó el papel de Spiderman más reciente?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']","['Which', 'actor', 'played', 'the', 'most', 'recent', 'Spider', '-', 'Man', '?']","['¿', 'Cuál', 'actor', 'interpretó', 'el', 'papel', 'de', 'Spiderman', 'más', 'reciente', '?']"
Peter Quill in Guardians of the Galaxy was born in which U.S. state?,"¿Peter Quill, en guardianes de la galaxia, nació en qué estado de los EE. UU.?",en,es,"['B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O']","['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'O']","['Peter', 'Quill', 'in', 'Guardians', 'of', 'the', 'Galaxy', 'was', 'born', 'in', 'which', 'U.S.', 'state', '?']","['¿', 'Peter', 'Quill', ',', 'en', 'guardianes', 'de', 'la', 'galaxia', ',', 'nació', 'en', 'qué', 'estado', 'de', 'los', 'EE.', 'UU.', '?']"
Which actor won Best Actor Oscars for his performances in the movies Forrest Gump and Philadelphia?,¿Cuál actor ganó los Óscar a mejor actor por sus desempeños en las películas Forrest Gump y Philadelphia?,en,es,"['O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'O']","['Which', 'actor', 'won', 'Best', 'Actor', 'Oscars', 'for', 'his', 'performances', 'in', 'the', 'movies', 'Forrest', 'Gump', 'and', 'Philadelphia', '?']","['¿', 'Cuál', 'actor', 'ganó', 'los', 'Óscar', 'a', 'mejor', 'actor', 'por', 'sus', 'desempeños', 'en', 'las', 'películas', 'Forrest', 'Gump', 'y', 'Philadelphia', '?']"
What year was the first Jurassic Park movie released?,¿En qué año fue lanzada la primera película de Parque Jurásico?,en,es,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['What', 'year', 'was', 'the', 'first', 'Jurassic', 'Park', 'movie', 'released', '?']","['¿', 'En', 'qué', 'año', 'fue', 'lanzada', 'la', 'primera', 'película', 'de', 'Parque', 'Jurásico', '?']"
When was the first movie of the Pirates of the Caribbean franchise released?,¿Cuándo fue lanzada la primera película de la franquicia piratas del caribe?,en,es,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['When', 'was', 'the', 'first', 'movie', 'of', 'the', 'Pirates', 'of', 'the', 'Caribbean', 'franchise', 'released', '?']","['¿', 'Cuándo', 'fue', 'lanzada', 'la', 'primera', 'película', 'de', 'la', 'franquicia', 'piratas', 'del', 'caribe', '?']"
Who directed the movie Spider-Man 2?,¿Quién dirigió la película Spiderman 2?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'directed', 'the', 'movie', 'Spider', '-', 'Man', '2', '?']","['¿', 'Quién', 'dirigió', 'la', 'película', 'Spiderman', '2', '?']"
Who has hosted the Academy Awards the most?,¿Quién ha sido más veces el anfitrión de los premios Óscar?,en,es,"['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'has', 'hosted', 'the', 'Academy', 'Awards', 'the', 'most', '?']","['¿', 'Quién', 'ha', 'sido', 'más', 'veces', 'el', 'anfitrión', 'de', 'los', 'premios', 'Óscar', '?']"
Who was the first major American celebrity whose aids diagnosis became public knowledge?,¿Quién fue la primera persona estadounidense famosa cuyo diagnóstico del SIDA se hizo del dominio público?,en,es,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Who', 'was', 'the', 'first', 'major', 'American', 'celebrity', 'whose', 'aids', 'diagnosis', 'became', 'public', 'knowledge', '?']","['¿', 'Quién', 'fue', 'la', 'primera', 'persona', 'estadounidense', 'famosa', 'cuyo', 'diagnóstico', 'del', 'SIDA', 'se', 'hizo', 'del', 'dominio', 'público', '?']"
Which actor has won the most Oscars?,¿Cuál actor ha ganado la mayor cantidad de premios Óscar?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['Which', 'actor', 'has', 'won', 'the', 'most', 'Oscars', '?']","['¿', 'Cuál', 'actor', 'ha', 'ganado', 'la', 'mayor', 'cantidad', 'de', 'premios', 'Óscar', '?']"
What celebrity made headlines in 1980 when he set himself on fire while freebasing cocaine?,¿Qué celebridad apareció en los titulares en 1980 cuando se prendió en fuego mientras consumía cocaína?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'celebrity', 'made', 'headlines', 'in', '1980', 'when', 'he', 'set', 'himself', 'on', 'fire', 'while', 'freebasing', 'cocaine', '?']","['¿', 'Qué', 'celebridad', 'apareció', 'en', 'los', 'titulares', 'en', '1980', 'cuando', 'se', 'prendió', 'en', 'fuego', 'mientras', 'consumía', 'cocaína', '?']"
Who was the villain in The Dark Knight?,¿Quién fue el villano en The Dark Night?,en,es,"['O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'was', 'the', 'villain', 'in', 'The', 'Dark', 'Knight', '?']","['¿', 'Quién', 'fue', 'el', 'villano', 'en', 'The', 'Dark', 'Night', '?']"
When was the first Jaws movie released?,¿Cuándo se estrenó la primera película de Tiburón?,en,es,"['O', 'O', 'O', 'B-ORDINAL', 'B-PERSON', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-PERSON', 'O']","['When', 'was', 'the', 'first', 'Jaws', 'movie', 'released', '?']","['¿', 'Cuándo', 'se', 'estrenó', 'la', 'primera', 'película', 'de', 'Tiburón', '?']"
Who played Ron Weasley?,¿Quién interpretó a Ron Weasly?,en,es,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['Who', 'played', 'Ron', 'Weasley', '?']","['¿', 'Quién', 'interpretó', 'a', 'Ron', 'Weasly', '?']"
What country has produced the most Palme d'Or wins?,¿Qué país ha obtenido la mayor cantidad de premios Palma de Oro?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'country', 'has', 'produced', 'the', 'most', 'Palme', ""d'Or"", 'wins', '?']","['¿', 'Qué', 'país', 'ha', 'obtenido', 'la', 'mayor', 'cantidad', 'de', 'premios', 'Palma', 'de', 'Oro', '?']"
How many movies are in the Twilight series?,¿Cuántas películas tiene la saga Crepúsculo?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O']","['How', 'many', 'movies', 'are', 'in', 'the', 'Twilight', 'series', '?']","['¿', 'Cuántas', 'películas', 'tiene', 'la', 'saga', 'Crepúsculo', '?']"
Which Willy Wonka and The Chocolate Factory actress was originally slated to play Regan in The Exorcist before ultimately being pulled out of the movie by her parents?,¿Cuál es la actriz de Willy Wonka y la fábrica de chocolate que originalmente había sido elegida para interpretar a Regan en El exorcista antes de que sus padres finalmente la retraigan de la película?,en,es,"['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'Willy', 'Wonka', 'and', 'The', 'Chocolate', 'Factory', 'actress', 'was', 'originally', 'slated', 'to', 'play', 'Regan', 'in', 'The', 'Exorcist', 'before', 'ultimately', 'being', 'pulled', 'out', 'of', 'the', 'movie', 'by', 'her', 'parents', '?']","['¿', 'Cuál', 'es', 'la', 'actriz', 'de', 'Willy', 'Wonka', 'y', 'la', 'fábrica', 'de', 'chocolate', 'que', 'originalmente', 'había', 'sido', 'elegida', 'para', 'interpretar', 'a', 'Regan', 'en', 'El', 'exorcista', 'antes', 'de', 'que', 'sus', 'padres', 'finalmente', 'la', 'retraigan', 'de', 'la', 'película', '?']"
Who played Mrs. Robinson in The Graduate?,¿Quién interpretó a la Señora Robinson en El Graduado?,en,es,"['O', 'O', 'O', 'B-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Who', 'played', 'Mrs.', 'Robinson', 'in', 'The', 'Graduate', '?']","['¿', 'Quién', 'interpretó', 'a', 'la', 'Señora', 'Robinson', 'en', 'El', 'Graduado', '?']"
"This famous actor died in 1980 from mesothelioma, a rare cancer caused by asbestos exposure?","¿Este actor famoso murió en 1980 por un mesotelioma, un cáncer poco común causado por exposición al asbesto?",en,es,"['O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['This', 'famous', 'actor', 'died', 'in', '1980', 'from', 'mesothelioma', ',', 'a', 'rare', 'cancer', 'caused', 'by', 'asbestos', 'exposure', '?']","['¿', 'Este', 'actor', 'famoso', 'murió', 'en', '1980', 'por', 'un', 'mesotelioma', ',', 'un', 'cáncer', 'poco', 'común', 'causado', 'por', 'exposición', 'al', 'asbesto', '?']"
Who won the Best Supporting Actor award at the Oscars in 2010?,¿Quién ganó el Premio al Mejor Actor de Reparto en los premios Óscar en 2010?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'O', 'B-DATE', 'O']","['O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-DATE', 'O']","['Who', 'won', 'the', 'Best', 'Supporting', 'Actor', 'award', 'at', 'the', 'Oscars', 'in', '2010', '?']","['¿', 'Quién', 'ganó', 'el', 'Premio', 'al', 'Mejor', 'Actor', 'de', 'Reparto', 'en', 'los', 'premios', 'Óscar', 'en', '2010', '?']"
What is the name of the theme song used for The Exorcist?,¿Cómo se llama la canción usada como tema de El exorcista?,en,es,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'theme', 'song', 'used', 'for', 'The', 'Exorcist', '?']","['¿', 'Cómo', 'se', 'llama', 'la', 'canción', 'usada', 'como', 'tema', 'de', 'El', 'exorcista', '?']"
How many Oscars has Denzel Washington won?,¿Cuántos premios Óscar ha ganado Denzel Washington?,en,es,"['O', 'O', 'B-WORK_OF_ART', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O']","['O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['How', 'many', 'Oscars', 'has', 'Denzel', 'Washington', 'won', '?']","['¿', 'Cuántos', 'premios', 'Óscar', 'ha', 'ganado', 'Denzel', 'Washington', '?']"
Which movie franchise does Black Panther belong to?,¿A qué franquicia de películas pertenece Black Panter?,en,es,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['Which', 'movie', 'franchise', 'does', 'Black', 'Panther', 'belong', 'to', '?']","['¿', 'A', 'qué', 'franquicia', 'de', 'películas', 'pertenece', 'Black', 'Panter', '?']"
